"","Open","High","Low","Close","Volume","AdjClose"
"1941-10-29",9.61999988555908,9.61999988555908,9.61999988555908,9.61999988555908,0,9.61999988555908
"1941-10-30",9.61999988555908,9.61999988555908,9.61999988555908,9.61999988555908,0,9.61999988555908
"1941-10-31",9.5,9.5,9.5,9.5,0,9.5
"1941-11-03",9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,0,9.59000015258789
"1941-11-05",9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,0,9.65999984741211
"1941-11-06",9.57999992370605,9.57999992370605,9.57999992370605,9.57999992370605,0,9.57999992370605
"1941-11-07",9.55000019073486,9.55000019073486,9.55000019073486,9.55000019073486,0,9.55000019073486
"1941-11-10",9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,0,9.47999954223633
"1941-11-12",9.26000022888184,9.26000022888184,9.26000022888184,9.26000022888184,0,9.26000022888184
"1941-11-13",9.21000003814697,9.21000003814697,9.21000003814697,9.21000003814697,0,9.21000003814697
"1941-11-14",9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486,0,9.30000019073486
"1941-11-17",9.27999973297119,9.27999973297119,9.27999973297119,9.27999973297119,0,9.27999973297119
"1941-11-18",9.26000022888184,9.26000022888184,9.26000022888184,9.26000022888184,0,9.26000022888184
"1941-11-19",9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
"1941-11-21",9.38000011444092,9.38000011444092,9.38000011444092,9.38000011444092,0,9.38000011444092
"1941-11-24",9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,0,9.39999961853027
"1941-11-25",9.35000038146973,9.35000038146973,9.35000038146973,9.35000038146973,0,9.35000038146973
"1941-11-26",9.27000045776367,9.27000045776367,9.27000045776367,9.27000045776367,0,9.27000045776367
"1941-11-27",9.21000003814697,9.21000003814697,9.21000003814697,9.21000003814697,0,9.21000003814697
"1941-11-28",9.11999988555908,9.11999988555908,9.11999988555908,9.11999988555908,0,9.11999988555908
"1941-12-01",9.06999969482422,9.06999969482422,9.06999969482422,9.06999969482422,0,9.06999969482422
"1941-12-02",9.26000022888184,9.26000022888184,9.26000022888184,9.26000022888184,0,9.26000022888184
"1941-12-03",9.35999965667725,9.35999965667725,9.35999965667725,9.35999965667725,0,9.35999965667725
"1941-12-04",9.38000011444092,9.38000011444092,9.38000011444092,9.38000011444092,0,9.38000011444092
"1941-12-05",9.31999969482422,9.31999969482422,9.31999969482422,9.31999969482422,0,9.31999969482422
"1941-12-08",8.97000026702881,8.97000026702881,8.97000026702881,8.97000026702881,0,8.97000026702881
"1941-12-09",8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,0,8.68000030517578
"1941-12-10",8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,0,8.68000030517578
"1941-12-11",8.81999969482422,8.81999969482422,8.81999969482422,8.81999969482422,0,8.81999969482422
"1941-12-12",8.72999954223633,8.72999954223633,8.72999954223633,8.72999954223633,0,8.72999954223633
"1941-12-15",8.72999954223633,8.72999954223633,8.72999954223633,8.72999954223633,0,8.72999954223633
"1941-12-16",8.71000003814697,8.71000003814697,8.71000003814697,8.71000003814697,0,8.71000003814697
"1941-12-17",8.56999969482422,8.56999969482422,8.56999969482422,8.56999969482422,0,8.56999969482422
"1941-12-18",8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,0,8.48999977111816
"1941-12-19",8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,0,8.48999977111816
"1941-12-22",8.39999961853027,8.39999961853027,8.39999961853027,8.39999961853027,0,8.39999961853027
"1941-12-23",8.38000011444092,8.38000011444092,8.38000011444092,8.38000011444092,0,8.38000011444092
"1941-12-24",8.39000034332275,8.39000034332275,8.39000034332275,8.39000034332275,0,8.39000034332275
"1941-12-26",8.42000007629395,8.42000007629395,8.42000007629395,8.42000007629395,0,8.42000007629395
"1941-12-29",8.36999988555908,8.36999988555908,8.36999988555908,8.36999988555908,0,8.36999988555908
"1941-12-30",8.73999977111816,8.73999977111816,8.73999977111816,8.73999977111816,0,8.73999977111816
"1941-12-31",8.6899995803833,8.6899995803833,8.6899995803833,8.6899995803833,0,8.6899995803833
"1942-01-02",8.89000034332275,8.89000034332275,8.89000034332275,8.89000034332275,0,8.89000034332275
"1942-01-05",9.09000015258789,9.09000015258789,9.09000015258789,9.09000015258789,0,9.09000015258789
"1942-01-06",9.05000019073486,9.05000019073486,9.05000019073486,9.05000019073486,0,9.05000019073486
"1942-01-07",9,9,9,9,0,9
"1942-01-08",8.88000011444092,8.88000011444092,8.88000011444092,8.88000011444092,0,8.88000011444092
"1942-01-09",8.85000038146973,8.85000038146973,8.85000038146973,8.85000038146973,0,8.85000038146973
"1942-01-12",8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,0,8.84000015258789
"1942-01-13",9.02000045776367,9.02000045776367,9.02000045776367,9.02000045776367,0,9.02000045776367
"1942-01-14",9.02000045776367,9.02000045776367,9.02000045776367,9.02000045776367,0,9.02000045776367
"1942-01-15",9.03999996185303,9.03999996185303,9.03999996185303,9.03999996185303,0,9.03999996185303
"1942-01-16",8.96000003814697,8.96000003814697,8.96000003814697,8.96000003814697,0,8.96000003814697
"1942-01-19",8.96000003814697,8.96000003814697,8.96000003814697,8.96000003814697,0,8.96000003814697
"1942-01-20",8.9399995803833,8.9399995803833,8.9399995803833,8.9399995803833,0,8.9399995803833
"1942-01-21",8.8100004196167,8.8100004196167,8.8100004196167,8.8100004196167,0,8.8100004196167
"1942-01-22",8.8100004196167,8.8100004196167,8.8100004196167,8.8100004196167,0,8.8100004196167
"1942-01-23",8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,0,8.84000015258789
"1942-01-26",8.97000026702881,8.97000026702881,8.97000026702881,8.97000026702881,0,8.97000026702881
"1942-01-27",8.98999977111816,8.98999977111816,8.98999977111816,8.98999977111816,0,8.98999977111816
"1942-01-28",8.93000030517578,8.93000030517578,8.93000030517578,8.93000030517578,0,8.93000030517578
"1942-01-29",8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,0,8.90999984741211
"1942-01-30",8.85000038146973,8.85000038146973,8.85000038146973,8.85000038146973,0,8.85000038146973
"1942-02-02",8.84000015258789,8.84000015258789,8.84000015258789,8.84000015258789,0,8.84000015258789
"1942-02-03",8.89999961853027,8.89999961853027,8.89999961853027,8.89999961853027,0,8.89999961853027
"1942-02-04",8.97000026702881,8.97000026702881,8.97000026702881,8.97000026702881,0,8.97000026702881
"1942-02-05",8.94999980926514,8.94999980926514,8.94999980926514,8.94999980926514,0,8.94999980926514
"1942-02-06",8.85000038146973,8.85000038146973,8.85000038146973,8.85000038146973,0,8.85000038146973
"1942-02-09",8.73999977111816,8.73999977111816,8.73999977111816,8.73999977111816,0,8.73999977111816
"1942-02-10",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-02-11",8.60000038146973,8.60000038146973,8.60000038146973,8.60000038146973,0,8.60000038146973
"1942-02-13",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-02-16",8.64999961853027,8.64999961853027,8.64999961853027,8.64999961853027,0,8.64999961853027
"1942-02-17",8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,0,8.48999977111816
"1942-02-18",8.47999954223633,8.47999954223633,8.47999954223633,8.47999954223633,0,8.47999954223633
"1942-02-19",8.5,8.5,8.5,8.5,0,8.5
"1942-02-20",8.47000026702881,8.47000026702881,8.47000026702881,8.47000026702881,0,8.47000026702881
"1942-02-24",8.52000045776367,8.52000045776367,8.52000045776367,8.52000045776367,0,8.52000045776367
"1942-02-25",8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,0,8.46000003814697
"1942-02-26",8.52000045776367,8.52000045776367,8.52000045776367,8.52000045776367,0,8.52000045776367
"1942-02-27",8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
"1942-03-02",8.47000026702881,8.47000026702881,8.47000026702881,8.47000026702881,0,8.47000026702881
"1942-03-03",8.60000038146973,8.60000038146973,8.60000038146973,8.60000038146973,0,8.60000038146973
"1942-03-04",8.51000022888184,8.51000022888184,8.51000022888184,8.51000022888184,0,8.51000022888184
"1942-03-05",8.38000011444092,8.38000011444092,8.38000011444092,8.38000011444092,0,8.38000011444092
"1942-03-06",8.15999984741211,8.15999984741211,8.15999984741211,8.15999984741211,0,8.15999984741211
"1942-03-09",8.19999980926514,8.19999980926514,8.19999980926514,8.19999980926514,0,8.19999980926514
"1942-03-10",8.14000034332275,8.14000034332275,8.14000034332275,8.14000034332275,0,8.14000034332275
"1942-03-11",7.98000001907349,7.98000001907349,7.98000001907349,7.98000001907349,0,7.98000001907349
"1942-03-12",7.98000001907349,7.98000001907349,7.98000001907349,7.98000001907349,0,7.98000001907349
"1942-03-13",8.02999973297119,8.02999973297119,8.02999973297119,8.02999973297119,0,8.02999973297119
"1942-03-16",8.11999988555908,8.11999988555908,8.11999988555908,8.11999988555908,0,8.11999988555908
"1942-03-17",8.28999996185303,8.28999996185303,8.28999996185303,8.28999996185303,0,8.28999996185303
"1942-03-18",8.21000003814697,8.21000003814697,8.21000003814697,8.21000003814697,0,8.21000003814697
"1942-03-19",8.19999980926514,8.19999980926514,8.19999980926514,8.19999980926514,0,8.19999980926514
"1942-03-20",8.10999965667725,8.10999965667725,8.10999965667725,8.10999965667725,0,8.10999965667725
"1942-03-23",8.14999961853027,8.14999961853027,8.14999961853027,8.14999961853027,0,8.14999961853027
"1942-03-24",8.22000026702881,8.22000026702881,8.22000026702881,8.22000026702881,0,8.22000026702881
"1942-03-25",8.15999984741211,8.15999984741211,8.15999984741211,8.15999984741211,0,8.15999984741211
"1942-03-26",8.13000011444092,8.13000011444092,8.13000011444092,8.13000011444092,0,8.13000011444092
"1942-03-27",8.05000019073486,8.05000019073486,8.05000019073486,8.05000019073486,0,8.05000019073486
"1942-03-30",8.0600004196167,8.0600004196167,8.0600004196167,8.0600004196167,0,8.0600004196167
"1942-03-31",8.01000022888184,8.01000022888184,8.01000022888184,8.01000022888184,0,8.01000022888184
"1942-04-01",8.05000019073486,8.05000019073486,8.05000019073486,8.05000019073486,0,8.05000019073486
"1942-04-02",8.10999965667725,8.10999965667725,8.10999965667725,8.10999965667725,0,8.10999965667725
"1942-04-06",8.19999980926514,8.19999980926514,8.19999980926514,8.19999980926514,0,8.19999980926514
"1942-04-07",8.15999984741211,8.15999984741211,8.15999984741211,8.15999984741211,0,8.15999984741211
"1942-04-08",8.11999988555908,8.11999988555908,8.11999988555908,8.11999988555908,0,8.11999988555908
"1942-04-09",7.98999977111816,7.98999977111816,7.98999977111816,7.98999977111816,0,7.98999977111816
"1942-04-10",7.98000001907349,7.98000001907349,7.98000001907349,7.98000001907349,0,7.98000001907349
"1942-04-13",7.96000003814697,7.96000003814697,7.96000003814697,7.96000003814697,0,7.96000003814697
"1942-04-14",7.82999992370605,7.82999992370605,7.82999992370605,7.82999992370605,0,7.82999992370605
"1942-04-15",7.80999994277954,7.80999994277954,7.80999994277954,7.80999994277954,0,7.80999994277954
"1942-04-16",7.82000017166138,7.82000017166138,7.82000017166138,7.82000017166138,0,7.82000017166138
"1942-04-17",7.69999980926514,7.69999980926514,7.69999980926514,7.69999980926514,0,7.69999980926514
"1942-04-20",7.78999996185303,7.78999996185303,7.78999996185303,7.78999996185303,0,7.78999996185303
"1942-04-21",7.80999994277954,7.80999994277954,7.80999994277954,7.80999994277954,0,7.80999994277954
"1942-04-22",7.78999996185303,7.78999996185303,7.78999996185303,7.78999996185303,0,7.78999996185303
"1942-04-23",7.59000015258789,7.59000015258789,7.59000015258789,7.59000015258789,0,7.59000015258789
"1942-04-24",7.55000019073486,7.55000019073486,7.55000019073486,7.55000019073486,0,7.55000019073486
"1942-04-27",7.53999996185303,7.53999996185303,7.53999996185303,7.53999996185303,0,7.53999996185303
"1942-04-28",7.46999979019165,7.46999979019165,7.46999979019165,7.46999979019165,0,7.46999979019165
"1942-04-29",7.6100001335144,7.6100001335144,7.6100001335144,7.6100001335144,0,7.6100001335144
"1942-04-30",7.65999984741211,7.65999984741211,7.65999984741211,7.65999984741211,0,7.65999984741211
"1942-05-01",7.71000003814697,7.71000003814697,7.71000003814697,7.71000003814697,0,7.71000003814697
"1942-05-04",7.76999998092651,7.76999998092651,7.76999998092651,7.76999998092651,0,7.76999998092651
"1942-05-05",7.80000019073486,7.80000019073486,7.80000019073486,7.80000019073486,0,7.80000019073486
"1942-05-06",7.78999996185303,7.78999996185303,7.78999996185303,7.78999996185303,0,7.78999996185303
"1942-05-07",7.8899998664856,7.8899998664856,7.8899998664856,7.8899998664856,0,7.8899998664856
"1942-05-08",7.8899998664856,7.8899998664856,7.8899998664856,7.8899998664856,0,7.8899998664856
"1942-05-11",8,8,8,8,0,8
"1942-05-12",7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,0,7.94000005722046
"1942-05-13",7.80999994277954,7.80999994277954,7.80999994277954,7.80999994277954,0,7.80999994277954
"1942-05-14",7.78999996185303,7.78999996185303,7.78999996185303,7.78999996185303,0,7.78999996185303
"1942-05-15",7.88000011444092,7.88000011444092,7.88000011444092,7.88000011444092,0,7.88000011444092
"1942-05-18",7.94000005722046,7.94000005722046,7.94000005722046,7.94000005722046,0,7.94000005722046
"1942-05-19",7.90999984741211,7.90999984741211,7.90999984741211,7.90999984741211,0,7.90999984741211
"1942-05-20",7.8899998664856,7.8899998664856,7.8899998664856,7.8899998664856,0,7.8899998664856
"1942-05-21",8.02000045776367,8.02000045776367,8.02000045776367,8.02000045776367,0,8.02000045776367
"1942-05-22",8.01000022888184,8.01000022888184,8.01000022888184,8.01000022888184,0,8.01000022888184
"1942-05-25",7.98000001907349,7.98000001907349,7.98000001907349,7.98000001907349,0,7.98000001907349
"1942-05-26",8,8,8,8,0,8
"1942-05-27",8.15999984741211,8.15999984741211,8.15999984741211,8.15999984741211,0,8.15999984741211
"1942-05-28",8.18000030517578,8.18000030517578,8.18000030517578,8.18000030517578,0,8.18000030517578
"1942-05-29",8.14999961853027,8.14999961853027,8.14999961853027,8.14999961853027,0,8.14999961853027
"1942-06-01",8.1899995803833,8.1899995803833,8.1899995803833,8.1899995803833,0,8.1899995803833
"1942-06-02",8.18000030517578,8.18000030517578,8.18000030517578,8.18000030517578,0,8.18000030517578
"1942-06-03",8.23999977111816,8.23999977111816,8.23999977111816,8.23999977111816,0,8.23999977111816
"1942-06-04",8.35000038146973,8.35000038146973,8.35000038146973,8.35000038146973,0,8.35000038146973
"1942-06-05",8.36999988555908,8.36999988555908,8.36999988555908,8.36999988555908,0,8.36999988555908
"1942-06-08",8.47000026702881,8.47000026702881,8.47000026702881,8.47000026702881,0,8.47000026702881
"1942-06-09",8.39000034332275,8.39000034332275,8.39000034332275,8.39000034332275,0,8.39000034332275
"1942-06-10",8.34000015258789,8.34000015258789,8.34000015258789,8.34000015258789,0,8.34000015258789
"1942-06-11",8.36999988555908,8.36999988555908,8.36999988555908,8.36999988555908,0,8.36999988555908
"1942-06-12",8.31999969482422,8.31999969482422,8.31999969482422,8.31999969482422,0,8.31999969482422
"1942-06-15",8.38000011444092,8.38000011444092,8.38000011444092,8.38000011444092,0,8.38000011444092
"1942-06-16",8.39000034332275,8.39000034332275,8.39000034332275,8.39000034332275,0,8.39000034332275
"1942-06-17",8.52999973297119,8.52999973297119,8.52999973297119,8.52999973297119,0,8.52999973297119
"1942-06-18",8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,0,8.48999977111816
"1942-06-19",8.39999961853027,8.39999961853027,8.39999961853027,8.39999961853027,0,8.39999961853027
"1942-06-22",8.25,8.25,8.25,8.25,0,8.25
"1942-06-23",8.25,8.25,8.25,8.25,0,8.25
"1942-06-24",8.21000003814697,8.21000003814697,8.21000003814697,8.21000003814697,0,8.21000003814697
"1942-06-25",8.22000026702881,8.22000026702881,8.22000026702881,8.22000026702881,0,8.22000026702881
"1942-06-26",8.22999954223633,8.22999954223633,8.22999954223633,8.22999954223633,0,8.22999954223633
"1942-06-29",8.27999973297119,8.27999973297119,8.27999973297119,8.27999973297119,0,8.27999973297119
"1942-06-30",8.30000019073486,8.30000019073486,8.30000019073486,8.30000019073486,0,8.30000019073486
"1942-07-01",8.22999954223633,8.22999954223633,8.22999954223633,8.22999954223633,0,8.22999954223633
"1942-07-02",8.35999965667725,8.35999965667725,8.35999965667725,8.35999965667725,0,8.35999965667725
"1942-07-03",8.4399995803833,8.4399995803833,8.4399995803833,8.4399995803833,0,8.4399995803833
"1942-07-06",8.52999973297119,8.52999973297119,8.52999973297119,8.52999973297119,0,8.52999973297119
"1942-07-07",8.51000022888184,8.51000022888184,8.51000022888184,8.51000022888184,0,8.51000022888184
"1942-07-08",8.72000026702881,8.72000026702881,8.72000026702881,8.72000026702881,0,8.72000026702881
"1942-07-09",8.8100004196167,8.8100004196167,8.8100004196167,8.8100004196167,0,8.8100004196167
"1942-07-10",8.80000019073486,8.80000019073486,8.80000019073486,8.80000019073486,0,8.80000019073486
"1942-07-13",8.72999954223633,8.72999954223633,8.72999954223633,8.72999954223633,0,8.72999954223633
"1942-07-14",8.81999969482422,8.81999969482422,8.81999969482422,8.81999969482422,0,8.81999969482422
"1942-07-15",8.82999992370605,8.82999992370605,8.82999992370605,8.82999992370605,0,8.82999992370605
"1942-07-16",8.81999969482422,8.81999969482422,8.81999969482422,8.81999969482422,0,8.81999969482422
"1942-07-17",8.72000026702881,8.72000026702881,8.72000026702881,8.72000026702881,0,8.72000026702881
"1942-07-20",8.75,8.75,8.75,8.75,0,8.75
"1942-07-21",8.77000045776367,8.77000045776367,8.77000045776367,8.77000045776367,0,8.77000045776367
"1942-07-22",8.73999977111816,8.73999977111816,8.73999977111816,8.73999977111816,0,8.73999977111816
"1942-07-23",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-07-24",8.63000011444092,8.63000011444092,8.63000011444092,8.63000011444092,0,8.63000011444092
"1942-07-27",8.63000011444092,8.63000011444092,8.63000011444092,8.63000011444092,0,8.63000011444092
"1942-07-28",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-07-29",8.47999954223633,8.47999954223633,8.47999954223633,8.47999954223633,0,8.47999954223633
"1942-07-30",8.5,8.5,8.5,8.5,0,8.5
"1942-07-31",8.5600004196167,8.5600004196167,8.5600004196167,8.5600004196167,0,8.5600004196167
"1942-08-03",8.56999969482422,8.56999969482422,8.56999969482422,8.56999969482422,0,8.56999969482422
"1942-08-04",8.55000019073486,8.55000019073486,8.55000019073486,8.55000019073486,0,8.55000019073486
"1942-08-05",8.47000026702881,8.47000026702881,8.47000026702881,8.47000026702881,0,8.47000026702881
"1942-08-06",8.46000003814697,8.46000003814697,8.46000003814697,8.46000003814697,0,8.46000003814697
"1942-08-07",8.48999977111816,8.48999977111816,8.48999977111816,8.48999977111816,0,8.48999977111816
"1942-08-10",8.47999954223633,8.47999954223633,8.47999954223633,8.47999954223633,0,8.47999954223633
"1942-08-11",8.51000022888184,8.51000022888184,8.51000022888184,8.51000022888184,0,8.51000022888184
"1942-08-12",8.51000022888184,8.51000022888184,8.51000022888184,8.51000022888184,0,8.51000022888184
"1942-08-13",8.53999996185303,8.53999996185303,8.53999996185303,8.53999996185303,0,8.53999996185303
"1942-08-14",8.57999992370605,8.57999992370605,8.57999992370605,8.57999992370605,0,8.57999992370605
"1942-08-17",8.64999961853027,8.64999961853027,8.64999961853027,8.64999961853027,0,8.64999961853027
"1942-08-18",8.72999954223633,8.72999954223633,8.72999954223633,8.72999954223633,0,8.72999954223633
"1942-08-19",8.72000026702881,8.72000026702881,8.72000026702881,8.72000026702881,0,8.72000026702881
"1942-08-20",8.6899995803833,8.6899995803833,8.6899995803833,8.6899995803833,0,8.6899995803833
"1942-08-21",8.71000003814697,8.71000003814697,8.71000003814697,8.71000003814697,0,8.71000003814697
"1942-08-24",8.72999954223633,8.72999954223633,8.72999954223633,8.72999954223633,0,8.72999954223633
"1942-08-25",8.64999961853027,8.64999961853027,8.64999961853027,8.64999961853027,0,8.64999961853027
"1942-08-26",8.53999996185303,8.53999996185303,8.53999996185303,8.53999996185303,0,8.53999996185303
"1942-08-27",8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
"1942-08-28",8.60999965667725,8.60999965667725,8.60999965667725,8.60999965667725,0,8.60999965667725
"1942-08-31",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-09-01",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-09-02",8.63000011444092,8.63000011444092,8.63000011444092,8.63000011444092,0,8.63000011444092
"1942-09-03",8.61999988555908,8.61999988555908,8.61999988555908,8.61999988555908,0,8.61999988555908
"1942-09-04",8.60999965667725,8.60999965667725,8.60999965667725,8.60999965667725,0,8.60999965667725
"1942-09-08",8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,0,8.68000030517578
"1942-09-09",8.64000034332275,8.64000034332275,8.64000034332275,8.64000034332275,0,8.64000034332275
"1942-09-10",8.57999992370605,8.57999992370605,8.57999992370605,8.57999992370605,0,8.57999992370605
"1942-09-11",8.53999996185303,8.53999996185303,8.53999996185303,8.53999996185303,0,8.53999996185303
"1942-09-14",8.55000019073486,8.55000019073486,8.55000019073486,8.55000019073486,0,8.55000019073486
"1942-09-15",8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
"1942-09-16",8.60000038146973,8.60000038146973,8.60000038146973,8.60000038146973,0,8.60000038146973
"1942-09-17",8.59000015258789,8.59000015258789,8.59000015258789,8.59000015258789,0,8.59000015258789
"1942-09-18",8.65999984741211,8.65999984741211,8.65999984741211,8.65999984741211,0,8.65999984741211
"1942-09-21",8.64999961853027,8.64999961853027,8.64999961853027,8.64999961853027,0,8.64999961853027
"1942-09-22",8.68000030517578,8.68000030517578,8.68000030517578,8.68000030517578,0,8.68000030517578
"1942-09-23",8.75,8.75,8.75,8.75,0,8.75
"1942-09-24",8.85999965667725,8.85999965667725,8.85999965667725,8.85999965667725,0,8.85999965667725
"1942-09-25",8.89999961853027,8.89999961853027,8.89999961853027,8.89999961853027,0,8.89999961853027
"1942-09-28",8.89000034332275,8.89000034332275,8.89000034332275,8.89000034332275,0,8.89000034332275
"1942-09-29",8.85000038146973,8.85000038146973,8.85000038146973,8.85000038146973,0,8.85000038146973
"1942-09-30",8.85000038146973,8.85000038146973,8.85000038146973,8.85000038146973,0,8.85000038146973
"1942-10-01",8.92000007629395,8.92000007629395,8.92000007629395,8.92000007629395,0,8.92000007629395
"1942-10-02",9.05000019073486,9.05000019073486,9.05000019073486,9.05000019073486,0,9.05000019073486
"1942-10-05",9.13000011444092,9.13000011444092,9.13000011444092,9.13000011444092,0,9.13000011444092
"1942-10-06",9.13000011444092,9.13000011444092,9.13000011444092,9.13000011444092,0,9.13000011444092
"1942-10-07",9.17000007629395,9.17000007629395,9.17000007629395,9.17000007629395,0,9.17000007629395
"1942-10-08",9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486,0,9.30000019073486
"1942-10-09",9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
"1942-10-13",9.44999980926514,9.44999980926514,9.44999980926514,9.44999980926514,0,9.44999980926514
"1942-10-14",9.43000030517578,9.43000030517578,9.43000030517578,9.43000030517578,0,9.43000030517578
"1942-10-15",9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
"1942-10-16",9.35000038146973,9.35000038146973,9.35000038146973,9.35000038146973,0,9.35000038146973
"1942-10-19",9.35000038146973,9.35000038146973,9.35000038146973,9.35000038146973,0,9.35000038146973
"1942-10-20",9.47000026702881,9.47000026702881,9.47000026702881,9.47000026702881,0,9.47000026702881
"1942-10-21",9.46000003814697,9.46000003814697,9.46000003814697,9.46000003814697,0,9.46000003814697
"1942-10-22",9.46000003814697,9.46000003814697,9.46000003814697,9.46000003814697,0,9.46000003814697
"1942-10-23",9.43000030517578,9.43000030517578,9.43000030517578,9.43000030517578,0,9.43000030517578
"1942-10-26",9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,0,9.47999954223633
"1942-10-27",9.39000034332275,9.39000034332275,9.39000034332275,9.39000034332275,0,9.39000034332275
"1942-10-28",9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
"1942-10-29",9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486,0,9.30000019073486
"1942-10-30",9.35999965667725,9.35999965667725,9.35999965667725,9.35999965667725,0,9.35999965667725
"1942-11-02",9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,0,9.47999954223633
"1942-11-04",9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,0,9.4399995803833
"1942-11-05",9.46000003814697,9.46000003814697,9.46000003814697,9.46000003814697,0,9.46000003814697
"1942-11-06",9.57999992370605,9.57999992370605,9.57999992370605,9.57999992370605,0,9.57999992370605
"1942-11-09",9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,9.6899995803833
"1942-11-10",9.60999965667725,9.60999965667725,9.60999965667725,9.60999965667725,0,9.60999965667725
"1942-11-12",9.63000011444092,9.63000011444092,9.63000011444092,9.63000011444092,0,9.63000011444092
"1942-11-13",9.56999969482422,9.56999969482422,9.56999969482422,9.56999969482422,0,9.56999969482422
"1942-11-16",9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,0,9.47999954223633
"1942-11-17",9.35999965667725,9.35999965667725,9.35999965667725,9.35999965667725,0,9.35999965667725
"1942-11-18",9.39999961853027,9.39999961853027,9.39999961853027,9.39999961853027,0,9.39999961853027
"1942-11-19",9.39000034332275,9.39000034332275,9.39000034332275,9.39000034332275,0,9.39000034332275
"1942-11-20",9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,0,9.47999954223633
"1942-11-23",9.36999988555908,9.36999988555908,9.36999988555908,9.36999988555908,0,9.36999988555908
"1942-11-24",9.35000038146973,9.35000038146973,9.35000038146973,9.35000038146973,0,9.35000038146973
"1942-11-25",9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
"1942-11-27",9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
"1942-11-30",9.28999996185303,9.28999996185303,9.28999996185303,9.28999996185303,0,9.28999996185303
"1942-12-01",9.27999973297119,9.27999973297119,9.27999973297119,9.27999973297119,0,9.27999973297119
"1942-12-02",9.3100004196167,9.3100004196167,9.3100004196167,9.3100004196167,0,9.3100004196167
"1942-12-03",9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
"1942-12-04",9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,0,9.34000015258789
"1942-12-07",9.30000019073486,9.30000019073486,9.30000019073486,9.30000019073486,0,9.30000019073486
"1942-12-08",9.35999965667725,9.35999965667725,9.35999965667725,9.35999965667725,0,9.35999965667725
"1942-12-09",9.35999965667725,9.35999965667725,9.35999965667725,9.35999965667725,0,9.35999965667725
"1942-12-10",9.36999988555908,9.36999988555908,9.36999988555908,9.36999988555908,0,9.36999988555908
"1942-12-11",9.36999988555908,9.36999988555908,9.36999988555908,9.36999988555908,0,9.36999988555908
"1942-12-14",9.42000007629395,9.42000007629395,9.42000007629395,9.42000007629395,0,9.42000007629395
"1942-12-15",9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,0,9.4399995803833
"1942-12-16",9.52000045776367,9.52000045776367,9.52000045776367,9.52000045776367,0,9.52000045776367
"1942-12-17",9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0,9.6899995803833
